Name Number,Magnitude H,Magnitude G,Mean anomaly,Arg. perihelion,Long. node,Inclination,Eccentricity,Semimajor axis,Epoch (MJD)
-none-
SOR 4865,12,0.15,228.26834,59.05131,43.91979,10.10617,0.0635095,3.0485971,49000
SOREN 3864,13.4,0.15,138.07917,15.820953,25.369487,3.051775,0.1559411,2.6055601,48800
SORGA 731,9.62,0.15,58.649714,285.43714,46.829969,10.706652,0.1430436,2.9857784,48800
SOROMUNDI 2682,13.8,0.15,273.19976,182.83621,127.46411,5.491305,0.1694749,2.2706032,48800
SOUSEKI 4039,12.8,0.15,58.023823,125.66625,275.99798,5.050302,0.0615173,2.4163965,48800
SOYUZ-APOLLO 2228,10.9,0.15,144.98369,288.44584,140.54072,1.986151,0.1837227,3.1351085,48800
SPACEWATCH 4255,13.5,0.15,238.74359,78.318186,184.20836,2.606165,0.1588728,3.9636723,48800
SPARTACUS 2579,13,0.15,259.63815,333.39239,281.25023,5.77827,0.0749513,2.2106076,48800
SPELLMANN 2459,12,0.15,293.4613,213.5339,216.8463,9.687386,0.0691088,3.0217076,48800
SPENCERJONES 3282,13.3,0.15,105.62762,18.920485,162.53836,3.164484,0.0423195,2.189432,48800
SPHINX 896,11.8,0.15,182.01487,1.505072,254.46593,8.190298,0.1640367,2.2848155,48800
SPICER 2065,12.2,0.15,106.50413,65.161211,328.85768,6.449673,0.2325896,2.7024792,48800
SPIRAEA 1091,10.6,0.15,117.72134,13.290334,80.685756,1.157666,0.0520098,3.4235239,48800
SPIRIDONIA 1330,10.17,0.15,290.17147,13.089499,159.12816,15.976555,0.0709272,3.1709798,48800
SPITZER 2160,12.1,0.15,88.683076,207.02309,134.63772,2.853322,0.0994548,2.8971293,48800
SPRATTIA 4789,13.4,0.15,218.45328,152.37256,210.05068,1.27009,0.124109,2.2387839,49000
SRBIJA 1564,10.88,0.15,336.0388,225.70427,178.92193,11.058733,0.2112819,3.1559123,48800
STAEHLE 3875,12.9,0.15,22.136225,187.68631,131.92317,6.203621,0.1939495,2.2249377,48800
STALINGRAD 2250,11.5,0.15,124.08034,173.00069,158.17171,1.50456,0.1995917,3.1710052,48800
STANDISH 3420,11.7,0.15,180.70973,16.352935,146.44951,14.252561,0.0678003,3.1122983,48800
STARR 4150,12.9,0.15,135.72693,196.86482,123.07663,3.19442,0.1670602,2.2323214,48800
STASIK 4131,11.3,0.15,48.932992,90.913613,283.67549,12.365367,0.1125085,3.1617347,48800
STATEIRA 831,12.8,0.15,335.96404,224.36277,178.29271,4.834363,0.1458431,2.212335,48800
STAVROPOLIS 1147,12,0.15,142.16877,15.195997,265.53972,3.880797,0.2320607,2.2704009,48800
STEARNS 2035,12.61,0.15,151.7691,200.40703,77.174645,27.750748,0.131345,1.8839552,48800
STEBBINS 2300,11.9,0.15,22.36051,355.92627,32.087343,2.32881,0.0776111,2.8381626,48800
STEEL 4713,12.7,0.15,159.04558,152.25708,101.57594,22.66766,0.0737046,1.9264252,49000
STEFANI 4624,12.5,0.15,22.457054,11.612222,94.567154,2.634593,0.2066632,3.0555428,48800
STEINA 707,12.2,0.15,181.30403,90.377307,282.21864,4.270915,0.1082148,2.1806934,48800
STEINMETZ 1681,11.56,0.15,283.52502,0.101669,94.75227,7.212748,0.2041114,2.6984591,48800
STEINS 2867,12.9,0.15,153.26051,250.17081,55.727687,9.939114,0.1472082,2.3627427,48800
STELLAFANE 3140,10.9,0.15,28.458817,263.75046,102.11612,11.261883,0.1109394,3.0145781,48800
STENTOR 2146,10.2,0.15,176.04476,272.61453,131.31646,39.236357,0.1017828,5.2066309,48800
STEPANIAN 3444,12.4,0.15,278.67321,81.367016,343.62078,6.452054,0.2665945,2.5550588,48800
STEPHANIA 220,11,0.15,239.76513,78.377762,258.19436,7.589536,0.2565412,2.3494705,48800
STEREOSKOPIA 566,8.03,0.15,230.25469,293.50809,80.671427,4.914653,0.0995812,3.387764,48800
STERNBERGA 995,10.3,0.15,56.443948,121.66504,222.15371,13.071326,0.1674776,2.614977,48800
STERPIN 2463,11.8,0.15,22.811014,264.99351,179.22216,13.407038,0.151721,2.6008804,48800
STESHENKO 2238,11.9,0.15,268.0894,296.03357,33.682207,1.318593,0.1728217,3.0660272,48800
STEVEDBERG 3672,13.4,0.15,358.81526,31.601142,14.4309,6.302037,0.1390159,2.1833849,48800
STEVIN 2831,12.6,0.15,218.64653,272.73995,82.12206,4.220585,0.1976732,2.2256307,48800
STHENELOS 3794,9.6,0.15,211.34667,33.901426,343.33191,6.070865,0.1448971,5.1912914,48800
STOBBE 1847,11,0.15,299.19516,131.99776,107.34168,11.13653,0.0188012,2.6117848,48800
STOFFLER 4283,12.7,0.15,59.96951,166.71758,328.16919,24.191294,0.1706991,2.3536852,48800
STORERIA 1386,12.6,0.15,231.70238,152.07539,161.85942,11.781579,0.2847865,2.3669553,48800
STRABO 4876,13.2,0.15,251.70012,219.91967,215.73288,1.29154,0.0269175,2.9070174,49000
STRACKEA 1019,12.63,0.15,199.95734,121.80412,144.55487,26.979228,0.0714545,1.911418,48800
STRAND 3236,13.7,0.15,119.58495,213.80188,217.67391,1.104513,0.1449995,2.2018429,48800
STRATTONIA 1560,11.5,0.15,124.46004,93.574885,289.86097,6.270151,0.2124009,2.6879347,48800
STRAUSS 4559,12.2,0.15,352.48387,240.27141,120.59954,11.137625,0.1102386,3.0205227,48800
STRAVINSKY 4382,12.2,0.15,297.43553,251.50208,121.16981,6.233258,0.1947188,2.5417406,48800
STRENUA 1201,11.4,0.15,249.43434,167.35848,203.43467,6.990678,0.041083,2.6976821,48800
STROBEL 1628,10.02,0.15,307.31938,291.79619,181.57416,19.386201,0.0608521,3.0130392,48800
STROMGRENIA 1422,13.42,0.15,178.67345,170.64604,201.85767,2.673493,0.1673216,2.2478849,48800
STROOBANTIA 1124,10.67,0.15,330.453,272.52028,22.604258,7.791991,0.0307492,2.9266626,48800
STRUGATSKIA 3054,11.3,0.15,272.70024,189.42737,146.37954,2.075766,0.2055506,3.0993892,48800
STRUVEANA 768,10.21,0.15,33.02236,11.638919,39.592185,16.271015,0.2003956,3.1502828,48800
STUART 3874,12.2,0.15,263.19081,312.40566,277.47942,7.666884,0.0524442,2.6812172,48800
STUR 3393,12.7,0.15,121.24238,103.7894,156.91025,9.631454,0.0669725,2.585136,48800
SUBAMARA 964,10.9,0.15,83.978145,9.160266,31.144972,9.045079,0.1097304,3.0557714,48800
SUBBOTINA 1692,11.1,0.15,14.004571,112.23107,200.03029,2.415876,0.1380218,2.7871602,48800
SUEVIA 417,9.34,0.15,215.55955,347.60317,199.94585,6.616347,0.1332103,2.8012862,48800
SULAMITIS 752,10.1,0.15,271.7542,24.574646,85.338232,5.949484,0.0733605,2.4627621,48800
SULEIKA 563,8.5,0.15,325.23169,335.51822,85.632249,10.229692,0.235467,2.7134392,48800
SUMAVA 2403,12.5,0.15,70.511077,38.968059,290.86835,3.29407,0.1292498,2.5468392,48800
SUMIANA 2092,11.9,0.15,15.352493,211.40693,72.624797,3.082578,0.0286115,2.8484514,48800
SUMIDA 1090,12.49,0.15,290.2828,337.22833,148.22595,21.521809,0.2218306,2.3586805,48800
SUMMA 1928,12.68,0.15,293.33597,157.14253,180.88425,4.560261,0.2001663,2.4772087,48800
SUNDMANIA 1424,9.5,0.15,38.615687,304.8307,43.43881,9.220762,0.0739734,3.1839345,48800
SUOMI 1656,12.4,0.15,250.43371,287.25169,175.70925,25.063717,0.1233764,1.8777339,48800
SURF 5181,12.9,0.15,25.70148,111.40058,65.84589,3.15356,0.133754,2.4099779,49000
SURIKOV 2965,13.6,0.15,213.00148,71.668134,127.25196,24.262357,0.2186472,2.3916287,48800
SURUGA 4383,13,0.15,270.15431,316.94916,88.695925,7.14592,0.0634989,2.4248726,48800
SUSA 4224,11,0.15,169.07132,180.77424,201.17321,12.114098,0.1875778,2.9184584,48800
SUSANNA 542,9.36,0.15,246.99828,215.75209,153.34728,12.080697,0.1425993,2.9038656,48800
SUSANVICTORIA 3378,13.2,0.15,266.69523,91.378947,336.23934,8.08803,0.0919568,2.316302,48800
SUSI 933,11.8,0.15,330.97965,12.203495,141.63015,5.532753,0.164365,2.3688362,48800
SUSILVA 1844,11,0.15,143.94202,69.665104,99.880584,11.802665,0.0430885,3.0180556,48800
SUTTON 2532,12.7,0.15,90.101065,7.284043,345.39062,4.349789,0.1716277,2.3719533,48800
SUVANTO 1927,11.6,0.15,50.692029,96.567422,27.333076,13.378813,0.1504353,2.6499607,48800
SUVOROV 2489,12,0.15,34.727319,237.55909,56.60792,1.787975,0.156207,3.1069683,48800
SUZUKI 2393,10.5,0.15,191.48969,103.86575,226.55667,10.115259,0.19462,3.2295361,48800
SVANETIA 3191,12.1,0.15,0.363559,188.48239,51.047232,2.738595,0.0099143,2.8736252,48800
SVEA 329,9.66,0.15,221.39774,52.092647,178.63641,15.897693,0.0238608,2.4761638,48800
SVETLOV 3483,13.7,0.15,349.61392,277.24206,86.107535,23.606941,0.1249638,1.9328937,48800
SVIRIDOV 4075,12.3,0.15,257.88353,71.39851,11.543158,7.77592,0.0456862,3.0268022,48800
SWANN 4082,12.8,0.15,24.875996,99.184391,294.95726,9.60729,0.2557785,2.3907084,48800
SWASEY 992,10.8,0.15,284.37328,345.18984,212.69499,10.863194,0.0949351,3.0217826,48800
SWEDENBORG 3947,11.9,0.15,259.44482,103.89359,254.3444,5.378644,0.14971,3.0968804,48800
SWETLANA 882,10.5,0.15,139.08043,125.40265,257.43473,6.072094,0.2510349,3.1532264,48800
SWINGS 1637,10.1,0.15,246.83246,227.01516,21.883373,14.100581,0.0527713,3.0681614,48800
SWISSAIR 2138,12,0.15,107.90163,169.40205,105.85947,5.928869,0.0688426,2.6857017,48800
SWOPE 2168,12.8,0.15,238.70404,9.961124,314.32421,4.749572,0.1538774,2.4531482,48800
SY 1714,11.9,0.15,4.724758,321.79371,301.11232,7.99091,0.155909,2.566439,48800
SYBIL 4679,11.8,0.15,101.85436,271.44904,179.1105,17.38555,0.0440679,3.0432709,49000
SYLVANIA 519,9.14,0.15,43.216737,301.82324,45.194569,11.024298,0.1857821,2.7891333,48800
SYLVIA 87,6.94,0.15,40.451291,272.85267,73.740879,10.870156,0.0814119,3.4896359,48800
SYRINGA 1104,12.5,0.15,340.14412,276.14191,129.42397,6.417324,0.3476386,2.6272761,48800
SZMYTOWNA 2268,11.4,0.15,311.82722,322.06423,89.924765,3.307416,0.1143429,2.9408741,48800
TABORA 721,9.26,0.15,358.4519,359.21345,39.383694,8.342072,0.1190223,3.5494262,48800
TACITUS 3097,12.1,0.15,196.95394,85.160875,197.31954,7.447268,0.0889839,2.9287398,48800
TADJIKISTAN 2469,11.6,0.15,314.69972,139.83717,152.35299,9.672117,0.1241293,3.1168509,48800
TAGA 3997,13.3,0.15,19.761941,309.21213,84.589157,3.619306,0.1713985,2.4249313,48800
TAGUCHI 4497,11.5,0.15,18.653995,301.521,93.727524,9.733514,0.2673825,2.4271642,48800
TAIWAN 2169,12,0.15,332.26855,356.24839,71.951395,1.532695,0.0490518,2.7887613,48800
TAIYUAN 2514,12.9,0.15,156.67691,12.753973,359.01595,2.355121,0.0991634,2.6532139,48800
TAKAHASHI 5213,11.9,0.15,282.67253,251.04774,198.61946,9.46683,0.0488568,3.0003836,49000
TAKATSUKI 4508,13,0.15,207.32722,147.44225,93.018037,1.981881,0.084518,2.1954582,48800
TAKUBOKU 4672,10.8,0.15,250.53289,175.61816,92.28753,15.54951,0.0619976,3.1840104,49000
TALBOT 3151,12.1,0.15,327.9871,36.839335,212.69262,19.488958,0.134937,2.7653915,48800
TALTHYBIUS 3564,9,0.15,3.453814,195.35533,23.939951,15.480259,0.0402632,5.2456898,48800
TAMA 1089,11.6,0.15,210.65923,353.93509,71.635584,3.730094,0.127653,2.2136632,48800
TAMARA 326,9.36,0.15,87.753419,238.5953,32.402312,23.724192,0.189429,2.3180835,48800
TAMARIWA 1084,10.78,0.15,227.70016,108.11649,187.32395,3.887955,0.1296855,2.6909865,48800
TAMASHIMA 4186,11.5,0.15,15.56826,268.95265,145.20025,24.106416,0.0592852,3.1077788,48800
TAMBLYN 3417,13.6,0.15,237.25741,111.49475,88.997518,7.936644,0.2243138,2.4246241,48800
TAMMY 3403,12.9,0.15,353.23845,94.792798,204.5416,4.578654,0.1930446,2.4126398,48800
TAMPERE 1497,11.9,0.15,3.575001,27.48392,301.10236,1.063769,0.0830164,2.8947096,48800
TAMRIKO 2052,10.48,0.15,41.880133,205.19428,214.26411,9.485657,0.0768234,3.0090577,48800
TANA 1641,10.53,0.15,286.50778,3.724336,331.94397,9.345503,0.1017087,3.0174776,48800
TANAKA 4387,13,0.15,194.08689,22.68635,121.16173,4.26475,0.0138949,2.4386724,48800
TANETE 772,8.33,0.15,298.99175,142.68934,64.21024,28.811201,0.0969716,2.9998589,48800
TANGA 1595,12.02,0.15,130.11438,188.17095,112.43886,4.156706,0.1107892,2.6440913,48800
TANINA 825,11.5,0.15,326.31632,111.05783,101.56608,3.399812,0.0750291,2.2263527,48800
TANTALUS 2102,15.3,0.15,60.606859,61.626303,94.410473,64.009949,0.2986427,1.2900785,48800
TANYA 2127,10.7,0.15,215.51304,176.12816,107.11145,13.142224,0.0465389,3.207977,48800
TAPIO 1705,12.8,0.15,215.06145,156.01407,188.85492,7.70046,0.245103,2.3002125,48800
TARATUTA 2995,12.4,0.15,325.18548,330.68995,170.07557,14.861419,0.1368905,2.6143458,48800
TARDIS 3325,11.4,0.15,306.50094,28.93242,46.662251,22.29065,0.0111949,3.1828555,48800
TARKA 1360,11,0.15,144.16531,287.06138,331.84451,22.784231,0.2177851,2.6324885,48800
TARKOVSKIJ 3345,11.7,0.15,126.35507,193.79375,305.07336,15.818432,0.1862126,2.4751187,48800
TATA 1109,10.06,0.15,303.46068,349.20278,268.94335,4.155216,0.1125234,3.2154239,48800
TATARIA 2668,13.3,0.15,154.58335,62.22017,298.46269,3.155522,0.0776176,2.3176355,48800
TATJANA 769,8.9,0.15,356.54995,255.87855,38.808747,7.353099,0.1743148,3.1837276,48800
TATRY 1989,12.1,0.15,171.54793,88.369501,25.51829,7.779541,0.0762775,2.3511315,48800
TATUM 3748,12.8,0.15,341.44752,110.52885,33.939164,5.981928,0.1564231,2.5314373,48800
TAUNTONIA 581,9.4,0.15,317.99071,29.705889,103.00044,21.828897,0.0208548,3.2143483,48800
TAURINENSIS 512,10.68,0.15,112.91453,248.61119,107.35262,8.75423,0.2539041,2.1895255,48800
TAURIS 814,8.74,0.15,248.19221,297.67412,88.911614,21.829404,0.3090664,3.1501968,48800
TAUTENBURG 2424,12.9,0.15,347.61,92.053773,30.521135,8.90882,0.1349159,2.3494437,48800
TAVASTIA 2512,12.7,0.15,294.08812,14.371577,69.722414,6.381704,0.120518,2.2440817,48800
TAYLOR 2603,12.2,0.15,272.27302,281.43652,38.093587,3.058357,0.0418368,2.7799707,48800
TCHAIKOVSKY 2266,10.8,0.15,284.53256,207.85789,230.06833,13.245676,0.1948656,3.3820281,48800
TEA 453,10.6,0.15,150.44495,220.06159,11.91414,5.558788,0.1083752,2.183398,48800
TEDESCO 2882,11.9,0.15,323.11073,7.861834,316.24115,0.293243,0.1877748,3.1604248,48800
TEKMESSA 604,9.2,0.15,232.52829,31.061297,12.341385,4.430988,0.2036242,3.1403636,48800
TELAMON 1749,9.2,0.15,123.4329,110.32701,341.18675,6.082627,0.1093854,5.2131946,48800
TELEMANN 4246,13.6,0.15,48.859512,239.38559,37.588241,3.078873,0.1745581,2.2156699,48800
TELLER 5006,11,0.15,304.77834,21.4013,103.15344,7.61493,0.058917,3.1884733,49000
TELLERVO 2717,12.6,0.15,301.69085,163.30573,165.0697,3.278999,0.2180297,2.2144982,48800
TEMPEL 3808,14.9,0.15,339.07249,10.548442,153.37638,6.323968,0.1477806,2.307119,48800
TENERIFFA 1399,13.8,0.15,294.41311,223.31406,161.87453,6.507981,0.1662869,2.2159675,48800
TENGSTROM 2195,12.6,0.15,100.15553,295.11811,101.16737,4.575148,0.1052212,2.2221996,48800
TENOJOKI 2774,11.1,0.15,238.46252,112.21081,291.41918,8.540619,0.1455756,3.1792269,48800
TERCIDINA 345,8.71,0.1,2.978825,229.91106,212.93153,9.736671,0.0610332,2.3250404,48800
TERENTIA 1189,10,0.15,97.99728,94.536098,275.88598,9.855674,0.1117582,2.9320509,48800
TERGESTE 478,7.98,0.15,14.931664,244.66208,234.25216,13.160175,0.0854818,3.0163716,48800
TERPSICHORE 81,8.48,0.15,144.50449,50.835474,1.573619,7.821068,0.2111177,2.853263,48800
TERRADAS 2399,13.2,0.15,71.050348,159.53587,146.43434,5.125217,0.169776,2.2395517,48800
TESLA 2244,11.9,0.15,137.41427,297.18878,106.87404,7.812598,0.1802932,2.8130654,48800
TEUCER 2797,8.4,0.15,93.127124,46.92231,70.049171,22.346833,0.089928,5.1412534,48800
TEUTONIA 1044,10.9,0.15,116.26286,226.42678,60.20718,4.268558,0.1425714,2.5755041,48800
TEXEREAU 3765,12.5,0.15,323.74611,180.32391,250.32688,1.014881,0.0384232,2.8436082,48800
TEZCATLIPOCA 1980,13.92,0.15,232.2788,115.27067,246.76159,26.846131,0.3652804,1.7095393,48800
THAIS 1236,11.93,0.15,35.613574,305.32378,48.85052,13.151298,0.2451877,2.4293001,48800
THALIA 23,6.95,0.15,228.87618,59.274079,67.331672,10.151116,0.2300797,2.6302499,48800
THEKLA 586,9.21,0.15,128.74809,245.05093,229.58601,1.615061,0.0703467,3.0380465,48800
THEMIS 24,7.08,0.19,48.891884,109.95492,36.052119,0.762584,0.1356133,3.1278204,48800
THENORC 1625,10.34,0.15,9.908865,278.24,323.6471,15.497259,0.2244042,3.1955977,48800
THEOBALDA 778,9.66,0.15,315.05069,127.28248,323.84792,13.413907,0.2415861,3.2102555,48800
THEODORA 440,11.5,0.15,105.79583,178.35978,292.48848,1.597603,0.1075931,2.2101261,48800
THEOTES 5041,10.5,0.15,117.81584,104.99519,29.8696,10.61639,0.0368486,5.124598,49000
THERESIA 295,10.19,0.15,211.85029,147.53447,276.72917,2.708252,0.1721695,2.7940587,48800
THERNOE 1545,11.8,0.15,281.83977,88.421936,52.603377,2.958493,0.2365896,2.7727377,48800
THERSITES 1868,9.3,0.15,238.44093,169.12349,197.82349,16.783785,0.1081391,5.2779715,48800
THESSALIA 1161,11.6,0.15,57.88528,298.51773,73.258831,9.35934,0.0958349,3.166148,48800
THETIS 17,7.76,0.15,335.71516,135.89796,125.67091,5.585228,0.1354198,2.4693344,48800
THIA 405,8.46,0.15,198.25972,308.97821,255.42185,11.943734,0.2482242,2.5808719,48800
THICKSTEN 4173,13,0.15,20.654685,17.453408,107.44177,4.146863,0.1210398,2.3593684,48800
THIELE 1586,11.9,0.15,18.032657,28.694445,125.99095,4.053968,0.1029049,2.4313107,48800
THISBE 88,7.04,0.14,113.33397,34.97101,277.03469,5.219917,0.1637405,2.7670368,48800
THOAS 4834,9.2,0.15,172.20068,350.44379,76.10375,28.43246,0.1349723,5.2470461,49000
THOLEN 3255,13.7,0.15,43.055944,79.230643,337.46324,21.371066,0.3625645,2.3728641,48800
THOMANA 1023,9.76,0.15,293.0523,197.36566,194.83837,10.052055,0.1131166,3.1623004,48800
THOMAS 2555,11.9,0.15,123.32297,88.018016,284.59633,0.900634,0.0808249,2.871425,48800
THOMSEN 2064,12.53,0.15,202.74243,2.034778,302.45007,5.699311,0.3294857,2.1784582,48800
THORA 299,11.4,0.15,277.4901,150.41748,241.75181,1.599986,0.0623201,2.4342635,48800
THRAEN 4098,13.4,0.15,276.82791,355.37358,99.94797,2.9493,0.1336912,3.2235385,48800
THRASYMEDES 3801,11.3,0.15,187.83088,209.26511,209.45643,28.549979,0.0228878,5.2813464,48800
THULE 279,8.57,0.15,122.77429,83.503503,73.710881,2.339194,0.0119706,4.2766638,48800
THURINGIA 934,10.3,0.15,227.15475,63.867742,325.92334,14.112767,0.2181462,2.746449,48800
THUSNELDA 219,9.32,0.15,357.14408,142.2296,201.0468,10.846088,0.2249947,2.3537371,48800
THYRA 115,7.51,0.12,266.97873,95.873061,309.31903,11.58756,0.1927107,2.3798469,48800
TIANJIN 2209,10.9,0.15,291.22215,260.639,151.22449,2.60413,0.0671344,2.8466787,48800
TIBURCIO 4349,11.8,0.15,251.94453,279.95203,90.861552,10.753271,0.2410442,2.6178744,48800
TIFLIS 753,10.21,0.15,67.231756,202.80996,61.569125,10.083901,0.2195624,2.3301494,48800
TIKHOV 2251,11.4,0.15,115.01362,182.37649,193.40428,7.430093,0.1470591,2.7122232,48800
TILIA 1229,11.1,0.15,173.9184,156.8708,199.59602,0.982882,0.1481972,3.247116,48800
TIMANDRA 603,12.1,0.15,106.62162,157.55437,343.76707,7.999966,0.1717028,2.5403297,48800
TIMRESOVIA 3238,13.2,0.15,294.6791,43.85632,11.71488,11.733509,0.1854783,2.6655672,48800
TIMWARNER 4056,12.4,0.15,284.47511,355.54351,142.70965,13.150792,0.1038681,2.6469023,48800
TINA 1222,11.2,0.15,292.53342,58.929173,246.25936,19.643446,0.2472953,2.794288,48800
TINCHEN 1933,12.9,0.15,323.7638,213.56488,165.14747,6.8855,0.1237808,2.3529998,48800
TINETTE 687,11.71,0.15,130.26758,52.182967,334.90999,14.907818,0.270681,2.7264931,48800
TIPPETT 4081,12.8,0.15,187.89013,49.020055,254.30266,1.79928,0.0933363,2.3787024,48800
TIRELA 1400,11.5,0.15,113.19464,109.34614,211.03905,15.553817,0.245916,3.1100748,48800
TIRZA 267,10.5,0.15,252.76128,194.55319,74.128408,6.001455,0.099141,2.7760883,48800
TISIPHONE 466,8.3,0.15,235.91599,244.76127,291.4132,19.126259,0.0732417,3.3666991,48800
TISSERAND 3663,12.4,0.15,65.12494,158.4752,107.2184,3.095294,0.1637506,3.1599812,48800
TITANIA 593,9.28,0.06,211.78113,29.618299,76.428495,16.937516,0.2165659,2.6988534,48800
TITICACA 1801,11,0.15,124.48339,11.399151,78.052996,10.983796,0.0772311,3.0159402,48800
TITIUS 1998,12.2,0.15,86.588787,244.90269,352.19306,7.646915,0.0642605,2.4189711,48800
TITO 1550,11.8,0.15,184.7366,309.71919,65.172571,8.8398,0.3093145,2.5471064,48800
TJILAKI 732,10.7,0.15,268.6756,65.13208,173.51056,10.971779,0.0425915,2.4571956,48800
TJOSSEM 3090,12.1,0.15,59.031653,181.3415,171.16042,9.601558,0.089066,3.1664965,48800
TOATENMONGAKKAI 3935,12.1,0.15,14.847483,102.59446,301.20694,8.720124,0.2318994,2.5413529,48800
TOKAI 2478,12.8,0.15,253.0058,233.01941,229.06046,4.133739,0.0681553,2.2257356,48800
TOKIO 498,8.95,0.15,329.02198,240.37015,97.744095,9.527074,0.2246124,2.6494591,48800
TOKIWAGOZEN 4748,11.6,0.15,38.63621,185.54625,85.64627,16.30342,0.0549874,2.7438761,49000
TOLKIEN 2675,12.5,0.15,222.11508,1.715684,6.142242,2.757991,0.1019458,2.2126336,48800
TOLOLO 2326,11.1,0.15,140.51048,259.01794,156.27769,15.139114,0.1582981,2.8608337,48800
TOLOSA 138,8.75,0.15,246.28546,259.16544,55.146955,3.209825,0.1626347,2.449217,48800
TOMAHRENS 4739,12.8,0.15,161.14572,271.11274,172.86061,1.7435,0.0679675,2.7391908,49000
TOMBAUGH 1604,10.53,0.15,81.592393,32.474544,309.78943,9.404875,0.1019744,3.0219834,48800
TOMBECKA 1013,10.12,0.15,193.32713,98.141636,27.876358,11.887156,0.2094119,2.6841766,48800
TOMEILEEN 2443,10.2,0.15,155.43999,73.51878,119.08045,11.441777,0.0521089,3.0086505,48800
TOMITA 2391,12.4,0.15,128.30986,281.56454,163.64432,2.998179,0.1358608,2.4401075,48800
TOMOEGOZEN 4896,10.6,0.15,92.39096,94.26148,261.92238,16.53102,0.1776177,3.0994488,49000
TOMYRIS 590,9.9,0.15,302.22553,335.79125,106.54876,11.156621,0.0740849,3.0023675,48800
TONE 1266,9.41,0.15,91.080835,277.34804,321.85505,17.249547,0.0388905,3.3605299,48800
TONI 924,9.37,0.15,158.61784,219.84434,150.78311,8.99099,0.1534656,2.9437621,48800
TORNIO 1471,10.7,0.15,324.34021,92.310923,322.41454,13.61217,0.1185471,2.7168669,48800
TORO 1685,14.23,0.15,121.72422,126.84481,274.48035,9.374349,0.4358676,1.3672211,48800
TORONTO 2104,9.8,0.15,206.6527,293.41485,252.77969,18.382053,0.1088365,3.1948946,48800
TORRENCE 2614,13.3,0.15,73.719878,227.42673,105.81611,6.921673,0.1688074,2.3377065,48800
TOSA 3150,11,0.15,135.14018,276.24951,350.59057,22.079639,0.1193495,3.1985636,48800
TOSHIE 4441,13.2,0.15,344.37562,248.00325,62.590921,2.3117,0.0442611,2.9579908,48800
TOUTATIS 4179,14,0.15,325.43418,275.65452,127.20415,0.461762,0.6404984,2.5104647,48800
TOVARISHCH 2787,11.3,0.15,158.27172,60.260479,30.747138,10.334411,0.0649228,3.0172501,48800
TOYOHIRO 4714,11.3,0.15,227.29829,39.59187,336.79992,9.84657,0.1236718,3.0210308,49000
TOYOTA 3533,12.6,0.15,227.56657,236.98735,197.43861,4.866142,0.1170499,2.2198969,48800
TRACIE 3532,12,0.15,36.689022,342.00521,56.727243,10.347608,0.0545688,2.9150474,48800
TRANSVAALIA 715,9.8,0.15,110.40835,298.30492,46.490608,13.823984,0.0841225,2.766971,48800
TRANSYLVANIA 1537,11.9,0.15,236.88363,148.71343,230.34466,3.858492,0.3034587,3.0441129,48800
TREBON 3735,11.5,0.15,86.20538,250.37983,300.32211,5.248368,0.1444606,3.1046673,48800
TRIBERGA 619,9.95,0.15,181.3878,177.95042,187.66642,13.761782,0.0747271,2.5212063,48800
TRIMBERGER 2990,13.4,0.15,26.006371,317.62939,172.06447,2.78429,0.1228382,2.4400726,48800
TRIPAXEPTALIS 2037,13.5,0.15,159.15048,345.67304,9.763464,4.257762,0.1312799,2.3022674,48800
TRISTAN 1966,13.5,0.15,289.83476,57.593165,125.80412,2.483925,0.0886259,2.4479855,48800
TROILUS 1208,8.99,0.15,133.84627,295.88369,48.614649,33.612329,0.091113,5.2119591,48800
TROJA 3912,13.4,0.15,281.97626,59.98643,26.347988,2.409789,0.0318365,2.3755821,48800
